EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE_NUMBER,HIRE_DATE,JOB_ID,SALARY,COMMISSION_PCT,MANAGER_ID,DEPARTMENT_ID
1272,Joy,Williams,JWILLIAMS,650.798.3235,24-JAN-19,PU_CLERK,2500, - ,122,60
1273,Jerry,Wilson,JWILSON,650.640.8161,21-DEC-13,ST_CLERK,11000, - ,121,20
1274,Jim,Johnson,JJOHNSON,650.541.2480,31-MAR-13,ST_CLERK,4200, - ,123,50
1275,Jane,Williams,JWILLIAMS,650.737.7356,09-MAY-14,ST_CLERK,3200, - ,120,100
1276,John,Davis,JDAVIS,650.637.9572,16-SEP-13,FI_ACCOUNT,8000, - ,121,50
1277,Jane,Davis,JDAVIS,650.460.5685,26-AUG-05,FI_ACCOUNT,12008, - ,108,100
1278,Jill,Moore,JMOORE,650.497.8457,20-MAR-20,SH_CLERK,6000, - ,120,40
1279,Julia,Wilson,JWILSON,650.354.3207,22-JUN-12,ST_CLERK,3100, - ,114,50
1280,Julia,Johnson,JJOHNSON,650.662.7395,15-OCT-13,ST_MAN,24000, - ,103,70
1281,Jill,Wilson,JWILSON,650.109.7117,08-APR-23,IT_PROG,3300, - ,114,100
1282,James,Smith,JSMITH,650.749.8090,10-AUG-12,ST_CLERK,2600, - ,103,50
1283,James,Brown,JBROWN,650.137.5900,09-DEC-09,ST_MAN,2900, - ,101,50
1284,Joy,Moore,JMOORE,650.831.1168,24-OCT-03,ST_CLERK,8300, - ,120,10
1285,Jane,Johnson,JJOHNSON,650.655.3780,04-AUG-17,ST_CLERK,7800, - ,108,50
1286,Jim,Moore,JMOORE,650.547.6725,17-JUN-09,SH_CLERK,2400, - ,121,50
1287,Jill,Wilson,JWILSON,650.757.5178,28-NOV-20,PU_CLERK,6000, - ,123,100
1288,Jane,Williams,JWILLIAMS,650.533.7094,27-MAR-04,ST_MAN,6000, - ,103,20
1289,Jane,Jones,JJONES,650.165.7483,28-SEP-16,FI_ACCOUNT,17000, - ,100,90
1290,Jerry,Taylor,JTAYLOR,650.489.6236,06-NOV-03,PU_CLERK,2600, - ,100,60
1291,Jill,Davis,JDAVIS,650.901.6919,20-OCT-22,SH_CLERK,9000, - ,124,50
1292,Jill,Brown,JBROWN,650.453.1195,11-JAN-12,ST_MAN,9000, - ,122,100
1293,John,Williams,JWILLIAMS,650.631.3028,07-SEP-10,AD_VP,2700, - ,123,50
1294,John,Miller,JMILLER,650.756.3579,28-AUG-17,AD_ASST,8000, - ,120,50
1295,Jane,Jones,JJONES,650.696.3771,19-SEP-19,PR_REP,4200, - ,100,60
1296,James,Brown,JBROWN,650.851.7638,02-JUN-15,PU_CLERK,17000, - ,108,20
1297,Jack,Davis,JDAVIS,650.221.8141,05-AUG-21,ST_CLERK,6900, - ,101,50
1298,Jerry,Taylor,JTAYLOR,650.519.2990,20-FEB-14,ST_CLERK,7700, - , - ,50
1299,Jill,Brown,JBROWN,650.662.3257,20-JUN-12,ST_MAN,3200, - ,103,50
1300,Jill,Davis,JDAVIS,650.100.7332,11-FEB-14,PU_CLERK,6000, - ,100,50
1301,Joan,Brown,JBROWN,650.916.4445,25-FEB-10,SH_CLERK,5800, - ,114,20
1302,Jack,Jones,JJONES,650.715.5655,03-FEB-06,ST_CLERK,8200, - ,103,50
1303,Jim,Smith,JSMITH,650.173.4865,26-FEB-13,PU_CLERK,2600, - ,120,20
1304,Jim,Davis,JDAVIS,650.235.9296,03-AUG-08,HR_REP,13000, - ,114,10
1305,Jill,Taylor,JTAYLOR,650.968.5421,31-JAN-07,ST_CLERK,7900, - ,101,50
1306,Joan,Davis,JDAVIS,650.501.3448,06-MAY-17,IT_PROG,7800, - ,101,100
1307,Joan,Williams,JWILLIAMS,650.717.3318,08-NOV-10,FI_ACCOUNT,2200, - ,122,50
1308,James,Williams,JWILLIAMS,650.889.9410,04-FEB-17,ST_CLERK,5800, - ,101,90
1309,Julia,Taylor,JTAYLOR,650.142.4625,01-SEP-22,FI_MGR,2100, - ,100,100
1310,John,Johnson,JJOHNSON,650.675.7735,09-DEC-20,ST_CLERK,3600, - ,100,30
1311,Joy,Miller,JMILLER,650.906.6600,08-JUN-22,ST_MAN,4800, - ,101,100
1312,Jane,Williams,JWILLIAMS,650.668.8917,28-JUN-13,ST_CLERK,2800, - ,121,50
1313,Joy,Brown,JBROWN,650.210.9144,28-OCT-10,PU_CLERK,3200, - ,114,50
1314,Julia,Jones,JJONES,650.373.6523,20-APR-04,AD_VP,2400, - ,123,50
1315,Jane,Brown,JBROWN,650.388.9036,14-MAR-08,ST_CLERK,3200, - ,205,50
1316,Jack,Jones,JJONES,650.971.6177,04-FEB-21,PU_CLERK,3100, - ,121,50
1317,John,Williams,JWILLIAMS,650.128.8235,26-JAN-15,AC_ACCOUNT,8200, - ,103,70
1318,Jerry,Wilson,JWILSON,650.443.8640,21-SEP-19,SH_CLERK,9000, - ,121,50
1319,Jane,Miller,JMILLER,650.968.5795,28-NOV-18,ST_CLERK,6000, - ,100,30
1320,John,Moore,JMOORE,650.384.7695,05-JAN-05,ST_MAN,11000, - ,103,50
1321,John,Williams,JWILLIAMS,650.915.7614,30-APR-11,PU_CLERK,2900, - ,103,60
1322,Jack,Davis,JDAVIS,650.699.8120,18-FEB-13,ST_MAN,2800, - ,102,50
1323,Julia,Brown,JBROWN,650.834.3108,28-AUG-11,SH_CLERK,2700, - ,121,90
1324,John,Johnson,JJOHNSON,650.211.7972,02-AUG-05,ST_CLERK,6900, - , - ,50
1325,Jim,Davis,JDAVIS,650.365.9554,24-AUG-15,ST_CLERK,3100, - ,120,30
1326,Jim,Wilson,JWILSON,650.794.7587,11-FEB-05,ST_CLERK,8200, - ,108,110
1327,Julia,Smith,JSMITH,650.204.6978,12-MAY-21,ST_CLERK,3100, - ,121,50
1328,John,Smith,JSMITH,650.285.5587,24-OCT-21,PU_CLERK,2500, - ,103,30
1329,Jim,Johnson,JJOHNSON,650.365.2179,16-JAN-05,FI_ACCOUNT,12008, - ,101,30
1330,Jerry,Brown,JBROWN,650.881.6349,13-APR-16,ST_MAN,2400, - ,103,50
1331,Jerry,Taylor,JTAYLOR,650.678.6863,03-AUG-16,ST_CLERK,24000, - ,100,40
1332,Jerry,Brown,JBROWN,650.266.3827,04-DEC-16,FI_ACCOUNT,2500, - ,100,50
1333,James,Johnson,JJOHNSON,650.499.5074,26-FEB-22,ST_CLERK,5800, - ,121,50
1334,Jane,Taylor,JTAYLOR,650.630.7530,11-SEP-10,AD_VP,4200, - ,100,90
1335,James,Taylor,JTAYLOR,650.120.4903,18-JUN-12,ST_CLERK,11000, - ,121,50
1336,Jill,Jones,JJONES,650.727.8894,27-JUL-19,ST_CLERK,2700, - ,101,50
1337,John,Davis,JDAVIS,650.841.7747,02-AUG-17,ST_MAN,2500, - ,122,100
1338,Julia,Miller,JMILLER,650.381.1625,19-NOV-05,SH_CLERK,7900, - ,114,50
1339,Jack,Wilson,JWILSON,650.357.8168,20-JAN-12,IT_PROG,6000, - ,100,100
1340,Jack,Smith,JSMITH,650.864.6083,30-JUL-06,HR_REP,9000, - ,124,30
1341,Joy,Taylor,JTAYLOR,650.332.8182,03-SEP-04,FI_ACCOUNT,4800, - ,122,30
1342,Jane,Smith,JSMITH,650.388.3339,05-APR-07,AC_ACCOUNT,11000, - ,101,50
1343,Jane,Wilson,JWILSON,650.228.5540,27-AUG-22,ST_CLERK,8300, - ,108,50
1344,Julia,Jones,JJONES,650.262.9161,27-JUL-06,FI_ACCOUNT,7700, - ,108,50
1345,Julia,Davis,JDAVIS,650.750.2068,03-FEB-18,PU_CLERK,4800, - ,120,50
1346,Jerry,Smith,JSMITH,650.993.2592,07-JUN-14,FI_ACCOUNT,6500, - ,103,50
1347,John,Moore,JMOORE,650.414.3251,17-FEB-23,ST_CLERK,2400, - ,123,50
1348,Joy,Taylor,JTAYLOR,650.102.4834,11-JUL-11,ST_CLERK,8200, - ,101,50
1349,Joy,Jones,JJONES,650.508.1896,08-APR-10,ST_CLERK,6000, - ,121,20
1350,Jill,Davis,JDAVIS,650.571.2243,29-FEB-16,PU_CLERK,7800, - ,114,60
1351,Jack,Smith,JSMITH,650.976.4462,19-JUN-04,AD_PRES,2100, - ,100,50
1352,Joy,Brown,JBROWN,650.813.1424,11-MAR-04,ST_CLERK,8300, - ,121,50
1353,Jack,Moore,JMOORE,650.114.7629,30-NOV-16,ST_CLERK,2600, - ,108,50
1354,James,Davis,JDAVIS,650.484.8538,30-DEC-06,ST_CLERK,24000, - ,120,10
1355,John,Miller,JMILLER,650.553.6337,05-FEB-09,SH_CLERK,4400, - ,100,40
1356,Jim,Williams,JWILLIAMS,650.433.4628,28-DEC-09,ST_MAN,9000, - ,123,100
1357,Jim,Moore,JMOORE,650.535.6339,24-AUG-20,ST_CLERK,3100, - ,120,100
1358,James,Taylor,JTAYLOR,650.409.2719,02-MAR-06,PU_CLERK,3300, - ,120,50
1359,Julia,Moore,JMOORE,650.595.6493,23-MAY-15,IT_PROG,7900, - ,100,50
1360,Jane,Moore,JMOORE,650.983.8258,28-DEC-05,IT_PROG,6000, - ,108,50
1361,Joan,Brown,JBROWN,650.946.2089,11-SEP-15,ST_CLERK,2500, - ,103,50
1362,Joan,Johnson,JJOHNSON,650.423.8369,23-JUL-09,IT_PROG,2700, - ,100,50
1363,Jerry,Davis,JDAVIS,650.237.4636,15-JUL-04,FI_ACCOUNT,3200, - ,101,50
1364,Jane,Moore,JMOORE,650.457.5330,05-JUL-06,ST_MAN,2700, - ,101,50
1365,Jim,Brown,JBROWN,650.528.5182,13-JUL-19,IT_PROG,13000, - ,123,30
1366,Julia,Jones,JJONES,650.601.2611,30-MAY-22,SH_CLERK,9000, - ,120,50
1367,Julia,Williams,JWILLIAMS,650.561.8455,08-OCT-14,AD_VP,2500, - ,121,60
1368,Julia,Jones,JJONES,650.788.7746,15-JAN-16,ST_CLERK,6000, - ,100,60
1369,Jerry,Smith,JSMITH,650.392.9921,29-DEC-22,AD_VP,2500, - ,123,50
1370,Joan,Moore,JMOORE,650.123.5615,22-FEB-14,SH_CLERK,2200, - ,108,50
1371,Julia,Wilson,JWILSON,650.449.1906,04-MAY-06,IT_PROG,2900, - ,114,50
1372,Jack,Brown,JBROWN,650.271.7120,08-OCT-08,MK_REP,7900, - ,121,100
1373,Julia,Brown,JBROWN,650.470.4987,29-JAN-05,PU_MAN,12008, - ,102,60
1374,James,Moore,JMOORE,650.156.7576,14-DEC-19,IT_PROG,17000, - ,101,30
1375,John,Wilson,JWILSON,650.788.5947,07-JUL-12,AD_ASST,2100, - ,114,50
1376,Jill,Moore,JMOORE,650.520.6029,20-JUL-12,AC_ACCOUNT,7800, - ,114,50
1377,Jack,Wilson,JWILSON,650.152.9960,17-MAY-23,FI_ACCOUNT,7800, - ,121,50
1378,Jane,Taylor,JTAYLOR,650.441.1170,29-APR-05,ST_CLERK,8000, - ,123,20
1379,Jerry,Williams,JWILLIAMS,650.593.3438,21-DEC-19,AC_ACCOUNT,4800, - ,101,50
1380,Jerry,Moore,JMOORE,650.551.2626,12-OCT-06,FI_MGR,8200, - ,120,50
1381,Jane,Taylor,JTAYLOR,650.274.4619,28-FEB-22,ST_CLERK,3200, - ,100,20
1382,Joan,Jones,JJONES,650.118.9781,28-MAY-04,ST_CLERK,6500, - ,114,20
1383,Julia,Miller,JMILLER,650.319.1800,08-OCT-05,ST_CLERK,3300, - ,108,90
1384,Jill,Smith,JSMITH,650.454.4611,12-FEB-14,MK_MAN,4400, - ,103,10
1385,Jim,Davis,JDAVIS,650.805.7396,30-JUL-10,FI_ACCOUNT,12008, - ,103,100
1386,Joy,Moore,JMOORE,650.385.3689,26-JUL-19,FI_ACCOUNT,17000, - ,114,50
1387,James,Williams,JWILLIAMS,650.263.6312,24-JAN-22,AD_VP,2800, - ,103,50
1388,James,Williams,JWILLIAMS,650.912.4840,24-NOV-19,FI_MGR,3100, - ,108,90
1389,James,Brown,JBROWN,650.942.7686,26-AUG-06,AD_ASST,6500, - ,100,30
1390,Jim,Brown,JBROWN,650.303.4056,26-SEP-08,FI_ACCOUNT,2100, - ,114,50
1391,Joan,Moore,JMOORE,650.219.8844,28-JAN-14,PU_CLERK,8200, - ,123,30
1392,Julia,Miller,JMILLER,650.510.9902,15-JUN-18,ST_CLERK,3200, - ,102,50
1393,Jim,Jones,JJONES,650.657.7499,26-MAY-22,ST_CLERK,17000, - ,122,50
1394,Jane,Williams,JWILLIAMS,650.234.2787,25-OCT-20,ST_MAN,2600, - ,101,30
1395,Jack,Wilson,JWILSON,650.948.3673,23-FEB-06,ST_CLERK,3300, - ,114,20
1396,Jack,Smith,JSMITH,650.140.4310,12-AUG-08,ST_MAN,2200, - ,100,50
1397,Joy,Moore,JMOORE,650.879.4726,05-DEC-21,ST_MAN,6000, - ,114,30
1398,Jane,Miller,JMILLER,650.238.6347,08-OCT-14,ST_CLERK,6500, - ,120,100
1399,Joan,Jones,JJONES,650.457.5736,03-FEB-20,ST_CLERK,3300, - ,100,90
1400,Jill,Moore,JMOORE,650.536.7858,06-MAY-06,PU_CLERK,4400, - ,123,60
1401,John,Jones,JJONES,650.903.2547,10-FEB-08,MK_MAN,4200, - ,103,50
1402,Joan,Williams,JWILLIAMS,650.809.9035,05-JUN-22,AD_VP,2400, - ,100,50
1403,Jack,Taylor,JTAYLOR,650.848.3857,31-MAR-23,ST_MAN,4200, - ,120,40
1404,Jerry,Smith,JSMITH,650.787.9194,08-OCT-11,PU_CLERK,2700, - ,100,50
1405,Jerry,Moore,JMOORE,650.377.1918,19-OCT-14,ST_CLERK,2200, - ,114,30
1406,Jerry,Brown,JBROWN,650.717.7482,06-NOV-04,ST_CLERK,4400, - ,121,110
1407,John,Moore,JMOORE,650.640.6731,09-JUL-12,ST_CLERK,17000, - ,114,20
1408,Jill,Taylor,JTAYLOR,650.241.5513,09-DEC-17,ST_CLERK,3300, - ,121,50
1409,Jane,Moore,JMOORE,650.770.8063,26-APR-19,ST_CLERK,2600, - ,121,50
1410,James,Brown,JBROWN,650.381.5320,04-MAR-11,FI_ACCOUNT,3300, - ,201,30
1411,Jim,Moore,JMOORE,650.265.3408,19-APR-12,FI_ACCOUNT,2800, - ,121,50
1412,John,Johnson,JJOHNSON,650.376.7481,10-SEP-03,IT_PROG,3100, - ,124,50
1413,Jerry,Wilson,JWILSON,650.314.7492,08-AUG-15,ST_MAN,9000, - ,103,30
1414,Jerry,Brown,JBROWN,650.992.5808,01-SEP-03,FI_ACCOUNT,2500, - ,100,50
1415,James,Smith,JSMITH,650.771.5710,10-JUN-13,FI_ACCOUNT,9000, - ,114,50
1416,Jack,Taylor,JTAYLOR,650.727.6755,06-MAY-19,ST_CLERK,7800, - ,100,100
1417,Jack,Taylor,JTAYLOR,650.817.8481,02-JAN-13,IT_PROG,11000, - ,121,50
1418,Joan,Johnson,JJOHNSON,650.182.4007,08-AUG-22,ST_CLERK,24000, - ,114,50
1419,Jane,Johnson,JJOHNSON,650.612.6207,12-JAN-14,ST_CLERK,2700, - ,100,30
1420,Jack,Taylor,JTAYLOR,650.569.9618,02-JUL-23,ST_CLERK,2400, - ,123,50
1421,Jim,Taylor,JTAYLOR,650.658.2597,08-MAY-18,ST_MAN,7800, - ,121,50
1422,Joan,Johnson,JJOHNSON,650.428.1923,25-JAN-20,PU_CLERK,12008, - ,100,30
1423,James,Smith,JSMITH,650.843.1086,16-AUG-05,AC_ACCOUNT,2500, - ,103,50
1424,Joy,Davis,JDAVIS,650.224.4325,14-FEB-16,ST_CLERK,12008, - ,101,50
1425,Jill,Johnson,JJOHNSON,650.435.2221,29-JUL-14,ST_CLERK,9000, - ,121,50
1426,Jill,Williams,JWILLIAMS,650.658.6615,27-DEC-15,PU_CLERK,4800, - ,121,90
1427,James,Davis,JDAVIS,650.371.5840,05-JUN-12,ST_CLERK,6900, - ,121,100
1428,Joy,Taylor,JTAYLOR,650.100.8793,28-MAY-07,PR_REP,6500, - ,108,90
1429,James,Brown,JBROWN,650.814.7379,24-SEP-18,ST_CLERK,2900, - ,120,50
1430,Julia,Moore,JMOORE,650.890.4816,19-JUN-09,PU_CLERK,7700, - ,100,90
1431,James,Moore,JMOORE,650.282.8161,05-DEC-15,SH_CLERK,3300, - ,114,60
1432,Joan,Moore,JMOORE,650.715.1460,30-APR-22,PU_MAN,2700, - ,108,110
1433,John,Smith,JSMITH,650.613.6959,05-FEB-05,MK_MAN,2600, - ,121,100
1434,Jerry,Wilson,JWILSON,650.377.4726,17-JUL-19,ST_CLERK,2200, - ,201,100
1435,Jim,Jones,JJONES,650.842.5971,12-JUN-08,FI_ACCOUNT,5800, - ,120,30
1436,Jim,Johnson,JJOHNSON,650.533.8943,30-APR-14,SH_CLERK,4800, - ,123,100
1437,Jim,Johnson,JJOHNSON,650.543.4458,12-AUG-06,AD_PRES,2200, - ,100,60
1438,Joan,Miller,JMILLER,650.880.6702,10-JUL-14,FI_ACCOUNT,2800, - ,100,100
1439,Jerry,Wilson,JWILSON,650.154.9869,04-MAY-18,IT_PROG,2500, - ,100,50
1440,Joan,Brown,JBROWN,650.354.9424,25-JAN-11,PU_CLERK,8200, - , - ,30
1441,Jerry,Davis,JDAVIS,650.997.3447,23-MAY-20,IT_PROG,2400, - ,114,40
1442,Joy,Jones,JJONES,650.695.9298,28-JAN-04,IT_PROG,8300, - ,205,90
1443,James,Jones,JJONES,650.371.3900,09-DEC-14,PU_MAN,2400, - ,108,10
1444,Jim,Wilson,JWILSON,650.710.7082,17-DEC-08,ST_CLERK,2500, - ,108,60
1445,Joy,Jones,JJONES,650.607.5857,30-SEP-12,AD_VP,2800, - ,120,30
1446,Joy,Smith,JSMITH,650.210.3558,28-NOV-09,ST_CLERK,7700, - ,100,50
1447,Julia,Brown,JBROWN,650.488.6158,16-NOV-04,ST_MAN,17000, - ,123,50
1448,John,Taylor,JTAYLOR,650.655.2453,22-AUG-19,IT_PROG,2100, - ,124,10
1449,Jane,Taylor,JTAYLOR,650.465.3322,14-OCT-08,IT_PROG,6000, - ,201,50
1450,Joan,Jones,JJONES,650.896.1474,23-APR-23,ST_CLERK,2500, - ,120,20
1451,Julia,Jones,JJONES,650.359.9417,17-JUL-06,HR_REP,7700, - ,108,100
1452,James,Taylor,JTAYLOR,650.538.3526,02-FEB-04,AD_ASST,4400, - ,121,50
1453,Joy,Taylor,JTAYLOR,650.185.8504,19-JUL-21,IT_PROG,2900, - ,101,20
1454,Jane,Wilson,JWILSON,650.851.8806,24-DEC-10,ST_CLERK,3300, - ,123,50
1455,John,Davis,JDAVIS,650.623.1739,10-OCT-17,SH_CLERK,2500, - ,100,50
1456,Jerry,Smith,JSMITH,650.880.8290,07-JUL-11,MK_MAN,8200, - ,122,90
1457,John,Miller,JMILLER,650.800.1066,30-APR-19,ST_MAN,13000, - ,114,30
1458,Jill,Davis,JDAVIS,650.726.6569,28-JUN-04,PR_REP,2800, - ,122,50
1459,Jane,Moore,JMOORE,650.980.8665,18-DEC-06,ST_MAN,7900, - ,101,60
1460,James,Johnson,JJOHNSON,650.509.9516,26-AUG-18,MK_MAN,3300, - ,100,50
1461,Jerry,Taylor,JTAYLOR,650.731.1041,05-FEB-12,AD_VP,3300, - ,100,20
1462,John,Brown,JBROWN,650.123.5729,01-NOV-20,AD_VP,4400, - ,120,110
1463,Jerry,Williams,JWILLIAMS,650.639.1839,25-DEC-21,ST_CLERK,2600, - ,101,60
1464,Jim,Moore,JMOORE,650.364.1683,17-DEC-03,ST_CLERK,3300, - ,123,100
1465,Jane,Brown,JBROWN,650.543.6685,18-DEC-11,FI_ACCOUNT,6500, - ,103,100
1466,Joan,Davis,JDAVIS,650.359.9005,22-AUG-11,ST_MAN,7800, - ,101,50
1467,Jane,Miller,JMILLER,650.881.5090,24-OCT-21,IT_PROG,7800, - ,100,50
1468,James,Moore,JMOORE,650.731.2823,02-DEC-10,ST_CLERK,2400, - ,122,50
1469,Jane,Williams,JWILLIAMS,650.973.8404,26-MAY-15,PU_CLERK,4800, - ,124,50
1470,Jane,Miller,JMILLER,650.345.5552,30-JUL-17,PU_MAN,3300, - ,120,50
1471,John,Taylor,JTAYLOR,650.954.6314,10-NOV-22,HR_REP,8200, - ,108,30
1472,Joan,Williams,JWILLIAMS,650.431.9689,07-DEC-15,AD_VP,6000, - ,108,50
1473,James,Jones,JJONES,650.872.8830,25-JUL-22,PU_CLERK,10000, - ,100,50
1474,Jim,Jones,JJONES,650.421.5584,30-DEC-04,ST_CLERK,11000, - ,102,50
1475,Jerry,Brown,JBROWN,650.521.2681,24-NOV-07,IT_PROG,8000, - ,114,50
1476,Joy,Moore,JMOORE,650.602.9584,25-DEC-07,ST_CLERK,17000, - ,100,50
1477,Jane,Miller,JMILLER,650.926.9455,24-SEP-05,ST_CLERK,4800, - ,123,30
1478,Jerry,Moore,JMOORE,650.205.8456,09-JAN-18,FI_ACCOUNT,7900, - ,205,50
1479,James,Brown,JBROWN,650.796.3930,05-FEB-16,ST_MAN,8300, - ,122,50
1480,Jane,Davis,JDAVIS,650.941.2688,24-JUL-13,AC_ACCOUNT,17000, - ,120,50
1481,John,Davis,JDAVIS,650.840.6107,07-JUN-16,ST_CLERK,3600, - ,114,90
1482,Joy,Brown,JBROWN,650.649.6705,27-APR-11,FI_MGR,2500, - ,103,50
1483,Jim,Jones,JJONES,650.910.6210,05-NOV-09,FI_ACCOUNT,8200, - ,100,60
1484,Jim,Moore,JMOORE,650.997.7102,03-MAR-21,ST_CLERK,8000, - ,122,40
1485,Joan,Wilson,JWILSON,650.235.8407,19-OCT-05,ST_MAN,8000, - ,201,60
1486,Joy,Moore,JMOORE,650.252.8216,17-AUG-22,ST_CLERK,2600, - ,101,50
1487,Jack,Brown,JBROWN,650.729.3998,13-OCT-19,ST_CLERK,6500, - ,205,30
1488,John,Taylor,JTAYLOR,650.219.4219,19-MAR-11,IT_PROG,17000, - ,100,40
1489,Jim,Johnson,JJOHNSON,650.522.8599,07-NOV-06,FI_ACCOUNT,2700, - ,103,90
1490,Jim,Johnson,JJOHNSON,650.520.8879,19-JAN-17,ST_MAN,2100, - ,123,30
1491,Jane,Miller,JMILLER,650.128.6096,27-MAR-04,ST_CLERK,2800, - ,101,50
1492,Jim,Miller,JMILLER,650.184.5911,03-MAY-12,MK_REP,3200, - ,121,50
1493,Joan,Miller,JMILLER,650.672.5542,03-APR-18,ST_CLERK,9000, - ,108,30
1494,John,Williams,JWILLIAMS,650.782.8979,02-JUN-14,ST_MAN,2200, - ,114,100
1495,Joy,Jones,JJONES,650.774.7923,14-NOV-16,ST_MAN,24000, - ,108,30
1496,Joan,Brown,JBROWN,650.676.4504,05-JUN-20,AC_ACCOUNT,9000, - ,100,110
1497,Jim,Jones,JJONES,650.626.5871,07-JUL-16,ST_CLERK,8200, - ,121,50
1498,Joy,Moore,JMOORE,650.402.8708,28-JAN-09,SH_CLERK,2800, - ,101,50
1499,Jerry,Taylor,JTAYLOR,650.405.7713,13-OCT-06,ST_CLERK,8200, - ,123,50
1500,Joan,Smith,JSMITH,650.876.4774,07-JUN-19,ST_CLERK,3100, - ,102,50
1501,Jerry,Smith,JSMITH,650.143.6296,17-JUN-08,PU_CLERK,2500, - ,114,50
1502,Joy,Wilson,JWILSON,650.297.5210,04-AUG-23,MK_MAN,2100, - ,121,40
1503,Jerry,Johnson,JJOHNSON,650.574.1965,27-JAN-20,FI_ACCOUNT,4800, - ,122,60
1504,Joy,Williams,JWILLIAMS,650.937.6319,26-JUL-13,ST_MAN,9000, - ,121,50
1505,John,Jones,JJONES,650.384.4032,25-AUG-14,AC_MGR,17000, - ,205,100
1506,Jill,Miller,JMILLER,650.264.3371,05-NOV-04,ST_CLERK,3600, - ,100,100
1507,Jack,Moore,JMOORE,650.757.8600,23-NOV-11,PR_REP,11000, - ,121,50
1508,Joy,Wilson,JWILSON,650.267.2534,04-JUL-17,ST_MAN,5800, - ,108,50
1509,Jane,Wilson,JWILSON,650.960.2776,18-APR-06,ST_CLERK,2900, - ,100,110
1510,Jerry,Williams,JWILLIAMS,650.971.2587,03-DEC-17,ST_CLERK,6000, - ,121,50
1511,Jack,Brown,JBROWN,650.417.7464,04-MAY-23,ST_CLERK,13000, - ,121,110
1512,James,Davis,JDAVIS,650.543.8634,20-JUL-09,ST_CLERK,3200, - ,122,50
1513,Joy,Moore,JMOORE,650.738.9972,11-APR-05,ST_CLERK,5800, - ,103,60
1514,Joan,Smith,JSMITH,650.867.1490,02-FEB-17,PU_CLERK,7800, - ,101,50
1515,Joy,Jones,JJONES,650.341.2489,19-JUN-11,SH_CLERK,12008, - ,123,20
1516,John,Moore,JMOORE,650.788.2473,07-SEP-11,IT_PROG,2800, - ,101,30
1517,Jane,Miller,JMILLER,650.660.1431,02-JUL-05,HR_REP,6000, - ,100,50
1518,James,Taylor,JTAYLOR,650.171.4505,25-NOV-11,ST_CLERK,9000, - ,103,50
1519,Jerry,Davis,JDAVIS,650.756.5043,13-JAN-11,ST_CLERK,2100, - ,101,50
1520,James,Moore,JMOORE,650.408.7151,28-MAY-15,AD_VP,3300, - ,121,100
1521,Jill,Taylor,JTAYLOR,650.609.1014,31-JUL-17,ST_MAN,8200, - ,103,50
1522,Joan,Brown,JBROWN,650.467.3197,31-MAR-17,FI_ACCOUNT,9000, - ,124,50
1523,Julia,Brown,JBROWN,650.102.1568,10-MAY-07,PR_REP,6900, - ,108,100
1524,Julia,Taylor,JTAYLOR,650.542.7834,23-JAN-05,FI_ACCOUNT,4400, - ,123,50
1525,Jerry,Miller,JMILLER,650.557.5548,04-SEP-13,ST_CLERK,2500, - ,205,60
1526,Joy,Wilson,JWILSON,650.788.9830,31-MAR-22,MK_MAN,3200, - ,120,30
1527,Jerry,Wilson,JWILSON,650.960.7373,12-MAY-22,ST_CLERK,24000, - ,101,20
1528,Jack,Miller,JMILLER,650.101.8660,11-FEB-21,FI_ACCOUNT,2400, - ,122,60
1529,Joy,Davis,JDAVIS,650.101.8583,26-JUN-07,FI_ACCOUNT,2700, - ,100,50
1530,Joy,Jones,JJONES,650.259.6946,18-MAY-17,ST_CLERK,3300, - ,122,50
1531,Jane,Johnson,JJOHNSON,650.863.1070,10-NOV-12,ST_CLERK,11000, - ,121,30
1532,Julia,Moore,JMOORE,650.197.4916,21-JUL-07,FI_MGR,3300, - ,103,50
1533,Joan,Wilson,JWILSON,650.598.6138,08-NOV-13,SH_CLERK,7700, - ,121,50
1534,Julia,Williams,JWILLIAMS,650.690.7319,08-DEC-09,ST_MAN,6500, - ,123,50
1535,John,Williams,JWILLIAMS,650.868.2528,17-JAN-12,PU_CLERK,4800, - ,205,50
1536,Jill,Wilson,JWILSON,650.838.6922,02-FEB-11,ST_CLERK,2200, - ,114,50
1537,Joan,Jones,JJONES,650.398.9992,21-FEB-22,AC_ACCOUNT,12008, - ,100,60
1538,Joan,Brown,JBROWN,650.848.1496,31-MAR-08,IT_PROG,12008, - ,108,90
1539,Joy,Jones,JJONES,650.561.3683,05-DEC-19,PU_MAN,3600, - ,101,50
1540,Jim,Taylor,JTAYLOR,650.396.3369,26-MAY-06,PU_CLERK,3100, - ,205,30
1541,James,Taylor,JTAYLOR,650.871.4724,02-MAY-04,SH_CLERK,4400, - ,114,100
1542,James,Taylor,JTAYLOR,650.489.5216,01-MAR-09,ST_MAN,4800, - ,123,90
1543,Jim,Moore,JMOORE,650.318.7762,31-AUG-09,AD_VP,9000, - ,114,50
1544,Joy,Smith,JSMITH,650.661.2098,22-FEB-12,IT_PROG,2800, - ,102,50
1545,Jack,Brown,JBROWN,650.357.3808,22-MAY-19,ST_CLERK,2700, - ,102,60
1546,Joy,Johnson,JJOHNSON,650.907.4231,24-FEB-19,PU_CLERK,12008, - ,124,60
